state_id,current_article_id,target_article_id,next_article_id
4320,1947,2994,1491
4321,4094,3038,2360
4324,3979,1362,2785
4326,4547,3917,263
4329,2226,489,237
4335,1761,1361,36
4337,3009,1639,3316
4341,353,3299,1400
4342,2634,2328,2599
4343,2951,459,991
4346,3091,234,237
4355,2536,948,3957
4357,1151,3132,3193
4359,4307,4402,3777
4360,137,3821,4283
4362,3250,2360,800
4363,1141,2757,1442
4364,1025,3629,4503
4365,781,1535,1114
4367,1113,3461,749
4368,2067,3772,1488
4370,4499,4402,615
4372,4592,3831,2986
4374,3312,2927,2002
4379,4218,3295,4484
4380,1927,223,2599
4383,4111,2784,315
4384,1265,822,2986
4385,1270,1769,4600
4391,3577,1742,1394
4394,3402,2994,3921
4395,750,4356,237
4396,3019,396,2169
4398,4584,4519,800
4399,1839,3339,1488
4400,991,3831,1177
4401,1789,1900,575
4402,3411,2170,4503
4403,2452,15,237
4404,2818,2359,1061
4406,4047,3953,2599
4407,4233,791,2622
4408,4003,2359,4503
4409,2972,726,763
4410,99,4143,237
4412,1876,3839,4245
4414,3410,3302,2986
4418,33,3038,522
4419,2990,1859,2599
4420,3440,3883,2413
4421,1821,3784,442
4423,3890,3049,1061
4424,1231,4519,2708
4427,2380,2851,3957
4428,770,1173,237
4429,2372,2025,237
4430,3524,648,1482
4433,3130,1407,4503
4434,254,2197,633
4435,162,2729,3510
4436,3605,908,3614
4437,4063,3614,237
4441,1608,3784,4503
4443,549,3103,3614
4444,3286,1800,1000
4447,728,589,4031
4451,1116,72,1214
4452,1494,2361,237
4453,4012,3037,307
4454,3391,672,1957
4455,2816,1210,4288
4456,3560,3821,749
4457,1128,3737,237
4458,1365,1368,3098
4459,3271,908,577
4461,2447,3917,237
4462,3752,1279,307
4463,2285,4326,1719
4464,753,876,420
4466,1906,2359,237
4467,1192,3986,2547
4469,3368,1220,4560
4470,3635,2847,4393
4472,3136,4356,237
4473,3458,2916,2994
4474,4292,2847,2680
4475,1187,3870,1223
4476,1750,1449,1654
4479,1959,2312,2280
4481,3471,4163,1525
4484,3815,4003,36
4485,2962,3560,749
4486,98,2789,3658
4488,3536,2018,2942
4489,2655,1288,4229
4491,183,1956,4072
4494,1185,4591,237
4496,3734,3548,673
4497,95,1674,3299
4499,4570,1361,3885
4503,234,4181,2364
4504,1839,3883,2628
4510,3700,4544,2891
4511,2716,3204,237
4512,3176,2970,4503
4514,1341,4560,3570
4515,205,4441,4503
4516,2491,2644,622
4517,2963,1858,237
4518,2710,1367,237
4519,2496,3098,2986
4520,2544,3721,4503
4521,674,1893,749
4523,329,4491,3957
4524,574,3299,2690
4525,4310,2237,3737
4530,3925,1013,1638
4531,824,795,929
4535,596,3339,4483
4537,2097,4598,1021
4538,3754,489,1000
4540,2345,4023,3957
4545,1184,4526,3957
4547,2313,4490,749
4551,3402,786,4127
4552,2457,3470,2599
4553,2372,2644,1437
4554,2078,1528,1204
4557,3197,1171,2397
4558,4264,3743,1087
4562,2353,2316,237
4565,989,1184,2986
4566,2945,2935,61
4568,290,1975,848
4569,2403,4124,4283
4571,909,3210,1132
4572,2519,1528,749
4574,4572,4401,2048
4576,1824,3484,4283
4577,195,3171,2986
4579,4209,3263,3957
4584,1867,3821,929
4586,190,3052,36
4587,3633,1982,738
4589,2962,2784,36
4590,2340,636,36
4592,2697,4526,237
4593,3166,4452,1459
4595,759,146,2113
4596,3557,3100,237
4597,1670,2893,3487
4598,3923,760,442
4599,3250,3864,1689
4600,2251,1037,2986
4601,1377,4383,2364
4603,4590,2851,800
4605,2659,3915,2986
4606,1665,2164,4393
4608,3274,4163,3610
4609,3692,746,4177
4610,472,4168,265
4612,3145,1858,36
4614,4503,3052,4482
4616,1880,1449,800
4617,3506,4401,4323
4620,729,4393,2796
4621,1596,3737,263
4623,3708,1087,1901
4625,1942,3268,307
4626,561,1501,4189
4627,984,3519,1442
4628,470,396,562
4629,4042,632,2027
4630,3904,786,3693
4631,4342,50,2048
4633,2616,3560,610
4634,1674,2390,4072
4635,3203,1789,3311
4637,1348,3614,3541
4638,3401,2460,2986
4640,992,4591,2986
4641,1116,4247,263
4643,2731,706,237
4644,506,69,3156
4645,2405,706,1204
4646,2148,3900,4229
4647,1834,4490,1000
4648,856,4052,4288
4650,218,369,36
4651,2297,1893,2029
4652,2122,1012,2904
4654,4354,589,3514
4657,2267,805,2599
4658,4088,90,237
4660,3442,672,1061
4663,365,1465,466
4664,1693,2018,3767
4667,178,4255,351
4668,657,1367,237
4669,3836,2242,3751
4670,3168,50,1719
4671,2812,4169,2255
4673,3339,1447,2986
4675,4297,1290,577
4676,3550,2763,3570
4678,3587,1709,354
4680,127,3459,4483
4683,3295,1288,4293
4685,4122,648,2611
4687,1709,389,3299
4689,407,72,3957
4690,69,3433,4194
4691,332,3915,36
4693,450,2847,238
4695,348,1285,3957
4696,2545,3722,1060
4697,3517,4591,3347
4701,1099,366,1394
4702,2792,1264,237
4704,2261,1368,448
4705,349,3171,3921
4707,4100,3986,610
4709,3806,455,610
4712,3745,990,167
4713,1551,2109,749
4715,1584,2916,237
4716,1219,366,2986
4717,2360,1474,3648
4719,1776,1225,237
4721,2882,1982,1061
4722,2052,4272,749
4723,1007,782,3054
4724,4265,3900,1638
4725,2064,4491,237
4726,1942,489,956
4727,1221,2460,237
4729,1162,2164,3603
4730,3896,619,749
4731,1473,4036,2611
4735,3719,2237,4115
4736,654,2312,2839
4738,2238,1709,402
4740,4392,2492,3415
4741,915,2275,4503
4742,4375,2935,2402
4743,4508,4198,251
4744,1410,1031,1930
4745,1455,3052,237
4746,663,1785,4245
4747,1654,2789,763
4750,2825,726,237
4752,3676,2724,1663
4753,1648,782,2994
4755,2123,3548,749
4757,4113,536,1012
4758,1240,3821,954
4759,1822,2970,80
4761,3184,2970,237
4762,2498,1390,749
4763,3186,3204,237
4764,1962,4177,4177
4765,902,619,749
4766,29,1013,3541
4768,4470,4255,2986
4769,1212,3791,943
4770,2916,990,237
4771,3506,2916,2986
4772,486,2328,263
4778,3823,2994,2994
4782,3705,3773,2994
4783,2771,3967,442
4784,3083,1674,237
4787,2255,3772,2762
4788,2825,194,237
4789,4061,4181,827
4790,1865,3831,4393
4791,3087,3917,2986
4792,2718,3098,307
4793,2802,665,2203
4794,3552,1288,1061
4795,3617,4444,237
4798,2887,4523,165
4800,2753,1975,2891
4801,4142,1154,263
4804,3596,3025,749
4805,1505,1416,2585
4807,4507,364,1663
4808,3936,2140,50
4809,3077,69,2169
4811,565,2360,4393
4813,3623,3306,929
4815,2235,1220,1114
4818,535,3038,237
4819,254,3719,2986
4821,4249,3839,237
4822,1547,805,237
4823,515,15,2750
4824,981,4003,2608
4825,1425,4288,2986
4828,3807,1084,1475
4829,3253,4181,237
4830,2171,1279,1166
4832,931,1973,4503
4833,1424,2731,622
4835,3105,1264,3957
4836,4170,945,1049
4837,4583,4272,237
4838,2528,3821,3292
4840,4390,3656,1957
4841,1910,2414,237
4842,2854,750,1968
4844,4479,4181,3571
4846,953,2986,3957
4848,2484,4036,237
4849,4268,4432,979
4854,384,526,1040
4855,3034,4440,2986
4856,159,3306,1061
4858,141,1973,3571
4859,996,3503,1808
4860,336,1062,2994
4861,856,2475,2599
4863,2373,4485,3487
4866,272,1261,3347
4867,320,4006,2977
4870,3128,1397,237
4871,4195,3773,763
4872,383,685,2891
4873,1747,2316,3737
4874,343,948,2607
4876,3735,535,237
4883,629,2847,108
4885,135,1288,3861
4887,681,4490,237
4889,1454,3665,1066
4892,1321,2390,2986
4895,4397,3747,2994
4896,2896,2757,1488
4897,4230,1084,610
4899,1020,3103,50
4901,3888,3953,1061
4902,3067,4591,237
4903,4427,1709,2169
4904,434,3915,1051
4906,4393,3530,263
4909,1943,1397,4503
4911,1844,786,3486
4913,1808,3747,237
4914,2832,2360,237
4916,602,2932,1000
4917,1418,2664,2886
4918,3811,3629,4503
4919,36,4006,3240
4924,4265,364,3648
4925,1749,4163,610
4927,142,1012,2360
4929,2395,3103,1000
4934,444,1032,3797
4935,2467,2164,3283
4937,3265,4452,3957
4938,880,3299,4393
4940,879,2414,1821
4942,4532,4432,307
4943,3739,3126,4483
4944,3723,1366,448
4949,322,1362,749
4950,3088,1501,3885
4954,2177,4598,4031
4955,4333,2746,3957
4956,1041,2328,237
4958,105,1390,3957
4959,1929,15,4161
4961,4364,1474,3359
4962,704,4066,800
4963,215,1084,2690
4964,4393,1122,263
4965,2480,3098,640
4966,95,69,1830
4967,4320,1956,1651
4968,1424,536,2113
4969,4573,3659,862
4970,1796,1709,3184
4971,239,4440,3486
4973,1617,782,237
4974,1249,1367,351
4976,1569,1186,749
4980,2817,685,4503
4981,1623,1234,315
4982,676,1325,562
4984,1238,3302,763
4985,3110,2018,3421
4987,2108,2007,263
4989,2683,4598,3957
4990,2253,2427,237
4991,382,3819,575
4994,609,1325,2986
4995,2991,3629,237
4998,3929,1100,2895
4999,2709,2893,2608
5000,284,1858,1450
5001,4042,2548,1056
5002,3279,2880,2986
5004,2635,1122,284
5009,1253,3126,3740
5010,79,1588,2095
5012,1887,1122,3505
5013,4222,4441,4503
5014,902,726,237
5017,2701,3049,2599
5018,2281,3659,610
5019,274,1474,2986
5020,1952,2359,3957
5022,3064,1280,633
5026,284,3524,950
5031,3292,1225,4503
5033,3368,3461,4560
5034,466,223,4393
5035,4088,760,237
5038,56,3100,237
5039,871,3883,4374
5041,2178,1366,78
5042,4209,1285,3957
5043,3278,3743,4222
5046,686,3302,2468
5047,3307,805,237
5049,76,3503,2986
5050,1696,4523,2498
5051,3408,1639,1206
5052,2448,2880,3486
5053,3234,2328,905
5054,2053,369,771
5055,1099,3773,1394
5056,2663,3171,237
5060,58,2742,1663
5062,424,3132,4393
5065,2412,3194,55
5066,1521,1279,2599
5068,3507,822,2113
5069,786,4023,749
5073,4545,3100,174
5074,649,64,1053
5075,2105,3784,2449
5077,2327,369,883
5078,1798,4137,2986
5082,1593,3100,237
5085,685,1495,1495
5086,1242,1973,1394
5087,3433,1535,827
5088,485,4480,2259
5090,397,2018,1871
5091,1092,1325,3957
5093,868,1100,1808
5094,2605,1261,78
5096,1384,236,1177
5098,444,549,3614
5100,4006,3459,175
5101,2426,69,3359
5102,3231,3453,4229
5103,131,1032,2607
5107,390,683,1694
5109,498,589,3957
5111,4421,4246,618
5113,4183,1475,193
5114,1491,892,1109
5115,1837,1858,1861
5117,677,2460,2599
5118,3701,760,1719
5120,830,714,3347
5121,3262,750,2986
5124,3472,2099,307
5125,289,4340,749
5126,3933,3038,3648
5127,2355,1290,1435
5128,3921,223,4393
5129,4530,4163,4503
5130,4338,3310,2212
5133,3075,1362,749
5134,3240,3693,562
5135,1714,2569,178
5136,2776,892,749
5137,2934,3747,3514
5139,4100,2316,610
5140,711,366,2599
5141,4255,50,771
5142,3641,2275,2562
5143,933,507,4056
5144,2443,1900,315
5146,2150,4393,1061
5147,4227,1156,237
5148,182,3831,749
5149,2425,3693,3001
5150,389,2487,2986
5151,4441,1032,237
5152,1361,2746,1146
5153,805,526,2599
5154,1986,636,2994
5155,1461,3405,237
5156,176,2285,1166
5157,728,3038,683
5158,2135,2140,475
5160,1251,1366,315
5161,1708,2162,3571
5162,3407,619,749
5163,1488,1800,1832
5167,3599,1975,237
5168,4096,1800,4393
5169,3522,726,4229
5172,2344,2275,1066
5174,2845,3627,2113
5177,2328,3433,3433
5178,3095,2139,237
5180,795,412,110
5181,4521,4224,2986
5183,4368,4247,4056
5184,1826,1475,2217
5185,356,1901,4140
5187,1571,4401,2986
5189,131,2986,2436
5192,1006,1032,3347
5193,3883,1475,3986
5194,2587,2933,3571
5195,2091,2635,237
5196,1091,3103,1856
5199,46,3953,237
5200,2595,3949,237
5201,970,2275,2994
5202,2799,4383,1975
5203,2644,3025,3957
5204,485,3470,237
5205,288,1210,3610
5209,3304,2893,1061
5210,2572,1674,3347
5212,165,389,2968
5213,2351,3268,237
5214,2375,1184,760
5215,1910,4401,237
5217,1729,3025,3614
5218,133,2390,1166
5220,1774,3461,3957
5221,1924,4444,2789
5222,1634,945,749
5223,4104,2275,562
5224,3070,786,237
5227,3488,1517,1177
5229,1875,4168,853
5230,2365,4221,4221
5232,79,3052,2113
5234,3659,760,1288
5235,451,4444,237
5236,1054,1501,1225
5237,3169,4168,1206
5238,2782,4288,456
5240,1865,4143,4393
5241,3997,3098,1177
5242,1315,4491,3541
5245,3045,2970,800
5247,3910,1184,1488
5248,250,1225,237
5252,3808,2316,2113
5254,1520,4246,237
5256,3209,4560,36
5259,2679,703,749
5260,3276,1171,237
5261,1775,3864,2986
5266,1034,4246,237
5267,4288,908,2913
5268,4203,1800,36
5269,344,1447,624
5270,839,4490,3693
5274,623,4480,4503
5275,3172,1657,237
5277,3887,4255,4110
5278,495,72,2986
5279,4296,3831,237
5280,4459,366,472
5282,3277,3967,749
5286,3134,4526,3208
5287,1894,948,2986
5288,2914,4523,1578
5289,2754,3461,3198
5290,1564,1012,4170
5292,2098,1387,749
5293,2897,2644,2986
5294,2451,4169,4189
5296,2117,3273,4234
5299,3046,2099,562
5300,6,1032,2977
5301,1161,459,4283
5302,531,2851,1431
5304,279,146,2986
5305,3623,2882,1573
5306,3230,3120,4178
5310,1371,2285,2231
5311,2706,3530,3599
5313,929,3530,1573
5314,2699,2164,237
5316,4564,3949,237
5317,1905,3433,4483
5318,3951,194,3429
5319,4180,4272,2897
5320,3050,4163,109
5323,229,1367,796
5324,51,3791,622
5325,4160,3986,2117
5328,3554,4177,237
5331,1078,2527,1773
5335,562,1234,2991
5338,654,1360,2839
5339,3590,4036,551
5340,2047,4560,1583
5341,180,945,2904
5346,228,4272,763
5352,3872,1360,4393
5354,3917,4124,167
5355,1176,364,4052
5357,4410,1742,749
5358,2550,3730,2492
5360,2357,2927,3198
5361,1643,4137,883
5362,598,3273,4245
5363,317,1084,763
5366,2670,3098,351
5368,3858,1639,263
5369,817,1588,1114
5370,1979,2197,2444
5373,3059,2007,237
5374,1186,4523,749
5376,2274,1210,1061
5377,345,3098,4079
5378,470,4246,2599
5379,3208,4526,4028
5381,3297,3256,351
5382,4456,714,237
5384,1939,459,1377
5385,310,2492,263
5387,109,1407,237
5388,3139,1785,4503
5389,1052,2199,547
5390,2069,1657,3347
5391,2024,3052,2986
5392,3773,3540,763
5395,4477,948,3510
5400,1875,1789,237
5404,2685,2162,1747
5406,802,1465,307
5407,4096,2994,4393
5408,108,2927,3054
5409,4052,234,683
5410,2862,822,2483
5413,722,2548,237
5415,3923,3722,2169
5416,3780,2731,4393
5419,1168,1171,456
5420,3508,2842,3957
5422,98,2644,315
5423,638,242,4245
5424,823,2801,2986
5426,1049,1662,237
5427,2365,628,3957
5428,2427,2880,2360
5430,1275,4326,4483
5431,2785,693,1396
5432,1341,2285,3570
5434,2767,482,3571
5435,3526,1800,1326
5437,1480,3098,749
5442,643,2170,2994
5445,1101,3299,237
5446,2382,1662,3957
5448,323,1186,800
5450,1860,2007,4503
5451,3920,526,36
5452,4182,4168,2599
5455,4263,1225,237
5456,4222,4006,4503
5457,416,4052,237
5459,3020,3693,2986
5460,2493,4255,70
5464,3827,2396,749
5466,2283,2742,4179
5469,3363,3435,2986
5471,3610,636,2048
5473,31,459,3740
5476,4016,2140,1170
5477,1507,3821,763
5478,524,3874,237
5479,427,876,622
5480,860,3730,1536
5481,3670,3299,3571
5482,781,3210,562
5485,2948,3453,3487
5487,3802,683,1314
5488,2469,1032,3614
5489,1528,1210,4293
5490,3143,1261,4189
5491,1745,2361,763
5492,144,223,237
5493,2909,366,763
5495,821,693,2607
5496,2371,2018,1227
5500,1588,3721,113
5503,4114,3730,237
5505,3776,366,3957
5506,4194,4169,4483
5507,176,3560,1166
5508,1696,2007,800
5510,372,1032,237
5511,1758,637,2599
5512,4416,822,640
5513,2980,3052,2113
5514,4411,714,4555
5516,4552,3204,771
5517,4414,2316,2113
5518,2417,890,2854
5519,2683,2224,3514
5522,3005,2729,4439
5527,3407,3204,237
5528,1485,2789,237
5529,650,2527,763
5530,1121,3098,4171
5531,12,1397,237
5536,1693,3946,3570
5538,2909,3743,2915
5539,1438,3453,237
5540,2691,3072,307
5541,2183,2114,1534
5542,669,750,4503
5543,2806,2635,36
5546,3370,2162,1437
5547,1145,1474,1957
5549,1209,693,749
5551,2260,223,610
5554,3946,4598,1177
5555,2174,3915,3234
5557,3609,1501,4283
5558,2235,3953,2537
5561,3123,526,833
5562,906,2801,1754
5563,106,4036,957
5564,75,3883,237
5565,4434,3519,307
5566,1041,773,237
5567,4580,1173,237
5568,2973,2687,297
5570,376,4272,262
5573,40,3917,610
5574,3672,3175,2690
5576,979,2724,2991
5580,1459,2164,4393
5584,184,1588,579
5585,2827,3560,237
5586,3315,2360,237
5589,2438,2784,315
5591,3443,3524,3787
5592,1718,2025,237
5593,1223,2164,2607
5595,378,726,1488
5596,2287,726,562
5598,1838,1234,1061
5599,729,3524,2796
5601,2047,412,286
5603,2233,3915,1101
5606,1638,189,237
5607,29,3175,3541
5608,3210,4452,2599
5610,2059,1087,4393
5611,2671,3530,562
5612,3844,1279,174
5613,2938,4485,1890
5614,4479,4441,3571
5616,1291,146,2986
5617,4099,1901,619
5618,2715,1279,1166
5621,4527,1285,1663
5622,3262,1173,351
5623,3199,15,4411
5624,172,4143,2886
5628,74,2598,610
5629,4573,3238,3957
5630,4390,760,4006
5631,660,4393,4503
5632,1893,648,237
5633,1917,3843,36
5634,4577,4401,1536
5635,380,2242,1015
5636,3773,64,1794
5637,1341,1361,3570
5640,167,3397,237
5641,2434,3967,4161
5642,3739,4383,4483
5643,2666,2746,3054
5644,2306,2541,2689
5646,3750,3037,749
5647,2932,3122,4246
5648,2657,1366,410
5649,909,3800,1189
5651,550,4326,562
5652,2074,3819,3957
5653,901,1290,2977
5654,1710,2801,237
5655,740,549,991
5656,2272,2746,2904
5657,853,2414,237
5658,935,2527,749
5659,4149,1362,3614
5660,603,665,1736
5663,2267,3737,749
5664,2120,2986,4503
5666,2017,189,237
5668,488,980,237
5669,3603,2851,1049
5676,2931,744,2669
5677,4302,1154,2716
5678,3879,3949,4503
5679,1899,2329,193
5683,1447,1356,1114
5686,4302,4383,4288
5688,1978,1122,237
5689,1583,4163,610
5690,4069,2492,4503
5691,960,3870,307
5692,4270,3072,237
5695,1898,1013,610
5697,1143,1769,749
5699,1183,2763,1166
5701,3235,2359,80
5702,3389,4143,315
5703,1219,4444,237
5704,339,892,1762
5705,3209,4169,36
5706,3050,4523,1114
5708,4045,2644,2986
5709,2271,1674,3658
5710,101,1062,622
5711,738,1836,1808
5712,3656,4193,4503
5714,3539,4036,4110
5716,1948,2784,763
5717,3737,369,3849
5720,3525,1901,749
5721,2938,2986,2986
5722,3228,4411,2048
5724,4280,3503,2904
5726,3028,782,3571
5731,675,2335,237
5733,4516,1474,1957
5739,1776,2842,2468
5740,890,1900,3299
5741,2912,3743,2599
5743,1688,389,3949
5747,4372,1982,3957
5748,3742,714,237
5749,3861,2162,307
5750,1835,2427,2599
5752,4285,4340,3957
5753,1570,3627,3957
5754,4163,4169,1029
5755,890,3194,55
5759,2032,3627,2027
5762,3358,2598,3957
5764,2138,3210,749
5765,4502,2114,1689
5766,824,3548,749
5768,4383,1171,3347
5770,903,4036,237
5771,1000,72,622
5772,4516,3494,1957
5773,657,2242,2102
5774,4193,1657,237
5775,3946,3052,1177
5776,2073,1800,2991
5777,1203,2859,3737
5778,1064,2644,3957
5779,432,2644,4249
5780,37,4272,307
5781,781,4137,410
5782,1519,2139,1061
5783,1938,3819,2986
5784,1527,1264,1264
5787,2503,665,237
5789,297,4137,1957
5790,1580,1785,2671
5791,2038,1037,4483
5792,3188,549,1488
5793,1835,2316,2599
5794,4030,2329,210
5795,2344,223,456
5796,4514,2475,263
5798,3675,2893,3571
5800,551,90,466
5804,1058,4066,237
5805,3401,3627,2986
5808,2503,3360,237
5809,1374,2724,238
5810,1048,648,3571
5811,706,3946,610
5813,3562,1956,1356
5815,946,2746,749
5816,1241,3560,237
5818,1142,1361,3283
5819,4370,3870,36
5820,1661,1465,3570
5822,2668,3721,2515
5823,3300,194,2986
5825,838,1031,237
5830,3182,1171,3347
5831,4354,3199,3514
5833,1530,3120,763
5835,3352,3519,351
5837,130,1058,4393
5838,3754,1785,2628
5841,2193,4485,701
5842,9,1210,3416
5843,1664,795,1314
5844,1779,3268,1166
5847,3816,4485,2986
5848,2803,1900,1488
5849,2156,459,3957
5850,3813,3494,237
5851,3104,4198,4356
5852,4566,4396,2986
5857,1082,536,2690
5858,1069,3302,2986
5861,3468,1390,1346
5863,3980,4340,4155
5864,875,4519,1902
5865,3893,482,3541
5866,1126,72,3956
5867,2468,3646,2904
5869,3922,474,1663
5870,885,3743,1821
5872,4231,3302,763
5873,1764,2687,2599
5875,2740,1361,351
5876,2662,1220,237
5877,592,4163,2994
5879,1166,1037,2704
5882,13,4003,36
5883,2147,2475,442
5884,1081,3453,749
5886,3243,3821,3541
5889,1045,3953,442
5892,4026,637,442
5893,922,4272,77
5894,956,1361,1213
5895,4146,1368,610
5899,305,3846,61
5900,1891,3470,2599
5901,2182,412,1957
5902,2031,3100,1732
5905,4165,4169,4483
5906,3295,714,4503
5907,2982,1836,3510
5910,1375,2784,61
5912,3715,2731,3571
5913,2351,1449,472
5914,4154,2851,3860
5915,2557,3433,763
5916,1130,2018,237
5921,77,948,3235
5922,2685,3839,1747
5923,1641,4246,1000
5924,4490,4356,4393
5925,4459,1956,1719
5927,1809,945,2986
5928,2984,3210,4503
5929,1080,4143,3109
5930,2969,3747,2599
5931,3511,3722,721
5932,3528,369,993
5933,915,2316,4503
5935,1483,4411,237
5941,1981,3238,2986
5942,4232,4246,297
5944,3542,4143,1000
5945,1427,2360,237
5946,1668,4003,3250
5947,3528,3204,237
5948,3422,4193,610
5949,3206,1387,237
5952,1277,146,36
5954,1617,750,237
5961,2517,1407,749
5965,3626,3459,1442
5966,986,1973,3571
5968,395,3171,4072
5969,1586,3900,4503
5970,4570,3333,3885
5971,4389,2598,800
5972,2879,805,2883
5973,3464,3103,1597
5975,1136,3540,3541
5976,2636,3800,4374
5977,4441,3437,237
5978,3869,1368,749
5981,2742,1032,3885
5983,4459,4193,3054
5984,794,3721,3957
5985,2760,3540,4374
5986,2641,4411,237
5987,2556,4396,1957
5988,3968,3268,36
5991,1630,2789,1663
5993,3162,4523,1114
5994,4557,459,3541
5996,2784,628,683
5999,1236,619,237
6001,106,3175,139
6002,1879,194,1400
6004,1570,3917,2599
6006,3044,189,237
6007,3038,1325,912
6008,2855,2139,263
6009,1963,628,4189
6011,2811,2475,237
6013,1468,2933,749
6014,780,3743,622
6015,2022,2644,1536
6017,4080,4221,70
6018,4291,2882,1674
6021,2304,1742,1488
6022,1081,4523,749
6025,4018,3846,4393
6027,2694,1184,551
6028,2437,714,4072
6029,1087,4143,2607
6030,1272,3846,2027
6031,3963,685,193
6032,610,1465,4393
6034,2253,3122,2986
6036,4428,685,2048
6037,2823,3721,3235
6038,1023,4193,237
6039,3493,2882,2994
6040,3329,2242,4503
6043,1613,3627,263
6047,2102,1501,162
6048,2634,4485,3480
6049,1463,3433,4483
6051,2071,223,4393
6053,3133,3273,2639
6055,2721,2025,3780
6056,3953,1535,36
6059,1109,2541,2599
6060,3063,3917,1808
6064,3652,2475,4283
6065,3327,4163,36
6066,2053,3524,981
6067,1207,1836,1976
6070,291,908,615
6073,3308,1416,3541
6074,2336,364,376
6076,1979,3199,237
6078,1991,4326,562
6079,4107,2099,237
6080,1184,3874,3487
6081,3863,50,2986
6083,4577,2882,3299
6084,1609,2114,1177
6085,3426,1264,1957
6086,1045,2635,466
6087,550,1465,3128
6088,1266,3484,307
6091,2227,1285,1424
6092,1859,3461,2364
6093,4517,2237,2986
6094,2327,4052,610
6097,175,3199,237
6098,1477,1975,4503
6099,728,2986,4503
6104,2782,2569,1597
6105,429,1975,4503
6106,741,1362,4517
6107,2752,3268,36
6108,2844,4052,2169
6111,368,242,4483
6114,747,2361,237
6115,3493,2541,2994
6116,1349,822,466
6117,650,4374,1901
6118,2685,3870,3536
6119,1132,1973,2599
6120,1448,632,237
6123,1912,3437,3571
6124,1396,1956,883
6125,1894,3295,1901
6126,892,1973,1875
6128,4467,3743,683
6132,232,1285,2316
6133,1267,3199,3610
6135,1763,4560,610
6136,3528,3210,2599
6138,1865,1956,264
6139,4278,455,2986
6140,726,4326,3299
6143,717,2475,263
6145,2958,3360,1400
6146,3287,2162,3787
6147,2105,2224,3480
6150,1067,250,749
6151,3274,3273,3957
6153,440,4143,4154
6154,2528,1366,2994
6156,927,1290,472
6157,2175,535,36
6158,921,2312,4245
6160,3169,364,1206
6161,104,2224,2998
6163,4036,3052,442
6165,704,1407,562
6168,3998,2893,36
6172,2897,805,237
6173,1266,1154,307
6174,2698,489,237
6176,3285,3772,36
6177,3659,3917,1113
6179,2686,3747,2599
6181,4587,1087,2986
6182,2016,3665,1061
6184,4567,2475,575
6186,2164,812,2212
6187,4316,4247,943
6188,1460,4598,4182
6189,638,1657,3347
6190,2291,2970,4245
6193,1240,3204,763
6196,3571,3360,1155
6197,1159,2224,237
6198,722,536,237
6200,2401,2359,4503
6201,2983,3800,2986
6203,4265,4006,237
6204,1691,3333,3610
6205,621,1062,3156
6207,2237,189,237
6208,1986,1769,2994
6209,760,3747,749
6211,1602,146,3514
6213,1012,3874,237
6214,1990,4441,36
6218,743,3494,4503
6219,1491,1956,2671
6220,661,3199,307
6221,1107,4444,4483
6223,3057,2099,639
6224,3949,1742,237
6225,4161,3132,307
6226,36,3548,2986
6228,197,3831,1114
6230,3001,2882,4393
6231,4095,1285,2986
6232,3241,3100,3299
6233,968,3360,3571
6234,183,2935,1808
6235,3390,665,237
6237,4550,3659,610
6238,2570,234,2140
6239,2238,121,55
6241,3445,3273,4234
6242,3299,3772,351
6244,1807,1528,749
6245,1544,791,675
6246,17,1288,315
6247,1225,3915,943
6249,3956,2360,237
6250,1670,2687,3487
6251,2981,795,351
6252,553,2361,1557
6253,2316,2986,4503
6255,506,90,237
6258,4157,1186,3109
6261,1418,1475,2886
6262,1581,3433,2986
6263,4179,1973,448
6267,2332,2880,2255
6268,490,3870,1061
6269,1292,746,2986
6270,2903,2842,2904
6271,2635,2986,562
6276,1910,4374,237
6278,158,4255,622
6279,3537,2742,3087
6282,2047,1893,1356
6285,3607,619,619
6286,3295,369,2906
6287,36,4036,1808
6288,267,3730,1724
6291,1165,672,2599
6292,3801,726,237
6293,1110,714,1408
6294,1103,892,749
6296,4502,1084,1821
6299,1331,3743,4483
6302,78,2099,1957
6303,4369,455,3841
6304,4406,1062,237
6305,4088,3171,237
6309,741,948,2977
6311,252,4487,3957
6312,3833,1447,1689
6313,1821,536,763
6316,138,3883,1204
6319,3030,1857,3957
6320,3053,1857,622
6321,4527,632,323
6323,140,1290,619
6324,355,2007,237
6325,4110,3773,376
6327,1802,4526,4374
6328,933,3210,3210
6330,2178,2731,237
6331,656,3646,2904
6333,1343,726,749
6336,2711,3273,3347
6337,3007,637,1285
6338,1829,1397,409
6339,1301,549,2986
6340,1810,3268,237
6341,46,2751,1597
6344,78,2859,237
6346,2668,3072,4515
6348,4458,3560,237
6351,895,4224,3571
6352,233,1407,2986
6353,3983,908,3737
6354,1737,3743,2776
6356,2160,2757,237
6357,2738,1366,1623
6358,4436,2801,3957
6359,125,3721,2986
6362,1488,1154,3913
6364,2510,3646,749
6365,469,4246,3213
6366,438,4485,1957
6367,2961,2275,2364
6369,2412,4340,900
6371,2506,1975,238
6372,2128,4198,2915
6373,1652,1397,237
6375,300,2360,2113
6378,3012,2527,307
6379,467,1261,4482
6380,4472,4340,3787
6381,1012,2199,1394
6382,3281,223,4393
6384,1789,2801,4170
6385,2128,782,1663
6387,2091,972,237
